drug_name,g2032r_score,wt_score,met_score,composite_score,mw,tpsa,clogp,cns_mpo,cns_penetrant,target,is_known_ros1_tki,is_candidate,source
Puromycin (CL13900) 2HCl,-8.13,,,-8.13,471.5,160.9,-0.79,1.81,False,"Antibiotics,Antineoplastic and Immunosuppressive Antibiotics,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
Clobetasol propionate,-8.13,,,-8.13,467.0,80.7,4.1,3.78,False,Glucocorticoid Receptor,False,False,selleckchem_L1300
Tedizolid (TR-700),-7.63,,,-8.129999999999999,370.3,106.3,1.4,4.83,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Quinine HCl Dihydrate,-7.63,,,-8.129999999999999,324.4,45.6,3.17,5.62,True,Potassium Channel,False,False,selleckchem_L1300
Trandolapril,-7.63,,,-8.129999999999999,430.5,95.9,2.77,4.2,False,"ACE,RAAS",False,False,selleckchem_L1300
Ciprofloxacin hydrochloride,-7.63,,,-8.129999999999999,331.3,74.6,1.58,5.25,True,"Antibiotics,Antineoplastic and Immunosuppressive Antibiotics,Bacterial,Topoisomerase",False,False,selleckchem_L1300
Azasetron HCl,-7.63,,,-8.129999999999999,349.8,61.9,1.52,5.75,True,5-HT Receptor,False,False,selleckchem_L1300
Indapamide,-7.62,,,-8.120000000000001,365.8,92.5,2.08,5.06,False,Others,False,False,selleckchem_L1300
Ramipril,-7.62,,,-8.120000000000001,416.5,95.9,2.38,4.35,False,"ACE,RAAS",False,False,selleckchem_L1300
Acemetacin,-7.62,,,-8.120000000000001,415.8,94.8,3.47,4.56,False,COX,False,False,selleckchem_L1300
Lomefloxacin,-7.62,,,-8.120000000000001,351.4,74.6,1.8,5.25,True,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Methylprednisolone hemisuccinate,-8.12,,,-8.12,474.6,138.2,2.22,2.02,False,Others,False,False,selleckchem_L1300
Riociguat (BAY 63-2521),-8.12,,,-8.12,422.4,138.1,2.44,3.08,False,Guanylate Cyclase,False,False,selleckchem_L1300
Ritonavir (ABT-538),-8.12,,,-8.12,721.0,145.8,5.91,0.0,False,"Apoptosis related,COVID-19,HIV Protease,P450 (e.g. CYP17)",False,False,selleckchem_L1300
Anlotinib (AL3818) dihydrochloride,-8.12,,,-8.12,407.4,82.4,4.83,3.37,False,VEGFR,False,False,selleckchem_L1300
Sancycline,-8.12,,,-8.12,414.4,161.4,0.12,2.42,False,Antibiotics,False,False,selleckchem_L1300
Eriodictyol,-8.12,,,-8.12,288.3,107.2,2.22,3.64,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Tolnaftate,-8.12,,,-8.12,307.4,12.5,4.95,3.04,True,Fungal,False,False,selleckchem_L1300
Tauroursodeoxycholic Acid (TUDCA),-8.12,,,-8.12,499.7,123.9,3.4,1.21,False,Mitochondrial Metabolism,False,False,selleckchem_L1300
Cefazedone,-8.11,,,-8.11,548.5,134.5,1.85,2.25,False,Bacterial,False,False,selleckchem_L1300
Tetrahydropalmatine hydrochloride,-7.61,,,-8.11,355.4,40.2,3.38,5.72,True,"ADC Cytotoxin,Dopamine Receptor",False,False,selleckchem_L1300
Sophoricoside,-8.11,,,-8.11,432.4,170.0,0.05,2.22,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Ivacaftor (VX-770),-8.11,,,-8.11,392.5,82.2,5.08,2.9,False,CFTR,False,False,selleckchem_L1300
Vitexin-2-O-rhaMnoside,-8.11,,,-8.11,578.5,240.0,-1.06,1.5,False,Others,False,False,selleckchem_L1300
Corydaline,-7.61,,,-8.11,369.5,40.2,3.94,5.2,True,AChR,False,False,selleckchem_L1300
Labetalol HCl,-7.61,,,-8.11,328.4,95.6,2.14,4.22,False,Adrenergic Receptor,False,False,selleckchem_L1300
Dapagliflozin (BMS-512148),-8.1,,,-8.1,408.9,99.4,1.84,3.51,False,SGLT,False,False,selleckchem_L1300
Raltitrexed,-8.1,,,-8.1,458.5,152.7,1.98,1.94,False,"DNA/RNA Synthesis,Thymidylate Synthase",False,False,selleckchem_L1300
Ertapenem sodium,-8.1,,,-8.1,474.5,159.1,-0.39,1.77,False,Antibiotics,False,False,selleckchem_L1300
Tedizolid Phosphate,-8.09,,,-8.09,450.3,152.8,1.51,2.78,False,Antibiotics,False,False,selleckchem_L1300
Honokiol (NSC 293100),-7.59,,,-8.09,266.3,40.5,4.22,4.33,True,"Akt,Antineoplastic and Immunosuppressive Antibiotics,Apoptosis related,Autophagy,HCV,MEK",False,False,selleckchem_L1300
Oxytetracycline (Terramycin),-8.09,,,-8.09,460.4,201.8,-1.4,1.92,False,"Antibiotics,Bacterial,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
Deferasirox (ICL-670),-8.09,,,-8.09,373.4,108.5,3.71,3.15,False,"Ferroptosis,P450 (e.g. CYP17)",False,False,selleckchem_L1300
Flurbiprofen,-7.59,,,-8.09,244.3,37.3,3.68,5.04,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Doxapram HCl,-7.58,,,-8.08,378.5,32.8,3.17,5.13,True,Potassium Channel,False,False,selleckchem_L1300
Azelnidipine,-8.08,,,-8.08,582.7,137.0,4.69,0.98,False,Calcium Channel,False,False,selleckchem_L1300
Azaperone,-7.58,,,-8.08,327.4,36.4,3.01,5.73,True,Dopamine Receptor,False,False,selleckchem_L1300
Dasabuvir (ABT-333),-8.08,,,-8.08,493.6,110.3,4.02,2.04,False,HCV Protease,False,False,selleckchem_L1300
Hydrocortisone sodium succinate,-8.08,,,-8.08,461.5,141.0,0.86,2.66,False,"Glucocorticoid Receptor,Interleukins",False,False,selleckchem_L1300
Pirtobrutinib (LOXO-305),-8.07,,,-8.07,479.4,125.3,3.43,1.65,False,BTK,False,False,selleckchem_L1300
Relugolix,-8.07,,,-8.07,623.6,132.6,3.75,1.69,False,GNRH Receptor,False,False,selleckchem_L1300
Methylprednisolone sodium succinate,-8.07,,,-8.07,473.5,141.0,0.88,2.53,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Ginkgolide C,-8.07,,,-8.07,440.4,169.0,-2.4,2.14,False,MMP,False,False,selleckchem_L1300
Pazufloxacin mesylate,-7.57,,,-8.07,318.3,94.5,1.74,5.02,False,Bacterial,False,False,selleckchem_L1300
Diflorasone,-8.07,,,-8.07,410.5,94.8,1.84,3.97,False,Immunology & Inflammation related,False,False,selleckchem_L1300
Meclizine 2HCl,-8.07,,,-8.07,391.0,6.5,5.56,2.67,True,"CAR,Histamine Receptor",False,False,selleckchem_L1300
Fostamatinib disodium hexahydrate,-8.07,,,-8.07,578.5,192.4,1.83,2.25,False,Syk,False,False,selleckchem_L1300
Pemetrexed (LY-231514) disodium,-8.07,,,-8.07,425.4,196.9,-2.0,2.3,False,"Apoptosis related,Autophagy,DHFR,DNA/RNA Synthesis,Thymidylate Synthase",False,False,selleckchem_L1300
Rotundine,-7.57,,,-8.07,355.4,40.2,3.38,5.72,True,Dopamine Receptor,False,False,selleckchem_L1300
Omadacycline tosylate,-8.07,,,-8.07,556.7,176.7,1.32,1.5,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Echinacoside,-8.06,,,-8.06,786.7,324.4,-3.19,1.5,False,Tyrosinase,False,False,selleckchem_L1300
Fostamatinib (R788) disodium,-8.06,,,-8.06,578.5,192.4,1.83,2.25,False,Syk,False,False,selleckchem_L1300
Gliclazide,-7.56,,,-8.059999999999999,323.4,78.5,1.63,5.25,True,Potassium Channel,False,False,selleckchem_L1300
Tafamidis,-7.56,,,-8.059999999999999,308.1,63.3,4.5,4.63,True,5-HT Receptor,False,False,selleckchem_L1300
Oclacitinib?maleate,-7.56,,,-8.059999999999999,337.4,91.0,1.5,5.2,False,JAK,False,False,selleckchem_L1300
Bisacodyl,-7.56,,,-8.059999999999999,361.4,65.5,4.11,5.15,True,Others,False,False,selleckchem_L1300
Nuciferine,-7.55,,,-8.05,295.4,21.7,3.46,4.29,True,"5-HT Receptor,5-HT Receptor,Dopamine Receptor",False,False,selleckchem_L1300
Isradipine,-7.55,,,-8.05,371.4,103.6,2.58,4.95,False,Calcium Channel,False,False,selleckchem_L1300
Isavuconazole,-8.05,,,-8.05,437.5,87.6,4.24,3.99,False,Fungal,False,False,selleckchem_L1300
Formononetin,-7.55,,,-8.05,268.3,59.7,3.17,5.62,True,Others,False,False,selleckchem_L1300
Sinomenine,-7.55,,,-8.05,329.4,59.0,2.02,5.75,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Danofloxacin Mesylate,-7.55,,,-8.05,357.4,65.8,2.07,5.75,True,Bacterial,False,False,selleckchem_L1300
Flurbiprofen Axetil,-7.55,,,-8.05,330.4,52.6,4.05,5.21,True,COX,False,False,selleckchem_L1300
Nirmatrelvir (PF-07321332),-8.05,,,-8.05,499.5,131.4,1.1,1.75,False,"COVID-19,SARS-CoV",False,False,selleckchem_L1300
Anastrozole (ZD-1033),-7.55,,,-8.05,293.4,78.3,2.93,6.0,True,Aromatase,False,False,selleckchem_L1300
Fenbufen,-7.55,,,-8.05,254.3,54.4,3.4,5.45,True,COX,False,False,selleckchem_L1300
Nimesulide,-7.55,,,-8.05,308.3,98.5,2.76,5.32,False,COX,False,False,selleckchem_L1300
Fosamprenavir calcium salt,-8.05,,,-8.05,583.6,183.4,1.26,2.25,False,HIV Protease,False,False,selleckchem_L1300
Chlorthalidone,-8.05,,,-8.05,338.8,109.5,0.92,3.78,False,Sodium Channel,False,False,selleckchem_L1300
Phenytoin,-7.54,,,-8.04,252.3,58.2,1.77,5.25,True,Sodium Channel,False,False,selleckchem_L1300
Rafoxanide,-8.04,,,-8.04,626.0,58.6,6.95,2.25,False,Parasite,False,False,selleckchem_L1300
Olopatadine HCl,-7.54,,,-8.04,337.4,49.8,3.59,5.31,True,Histamine Receptor,False,False,selleckchem_L1300
Desogestrel,-8.04,,,-8.04,310.5,20.2,4.87,2.86,True,Estrogen/progestogen Receptor,False,False,selleckchem_L1300
Thalidomide (K17),-7.54,,,-8.04,258.2,83.6,0.09,5.75,False,"E3 Ligase ,E3 ligase Ligand,TNF-alpha",False,False,selleckchem_L1300
Menadione bisulfite sodium,-7.53,,,-8.030000000000001,253.3,91.3,0.76,5.93,False,"CDK,DNA/RNA Synthesis,phosphatase",False,False,selleckchem_L1300
Isopropamide Iodide,-7.53,,,-8.030000000000001,353.5,43.1,4.11,4.92,True,Others,False,False,selleckchem_L1300
Carprofen,-7.53,,,-8.030000000000001,273.7,53.1,4.16,4.38,True,COX,False,False,selleckchem_L1300
Metolazone,-7.53,,,-8.030000000000001,365.8,92.5,2.71,5.06,False,Others,False,False,selleckchem_L1300
Indomethacin (NSC-77541),-7.53,,,-8.030000000000001,357.8,68.5,3.93,5.05,True,COX,False,False,selleckchem_L1300
Anisindione,-7.53,,,-8.030000000000001,252.3,43.4,2.86,6.0,True,Others,False,False,selleckchem_L1300
Granisetron,-7.53,,,-8.030000000000001,312.4,50.2,2.32,5.75,True,5-HT Receptor,False,False,selleckchem_L1300
Chlortetracycline HCl (NSC 13252),-8.03,,,-8.03,478.9,181.6,0.44,1.73,False,"Antibiotics,Antineoplastic and Immunosuppressive Antibiotics",False,False,selleckchem_L1300
Gilteritinib (ASP2215),-8.03,,,-8.03,552.7,121.1,2.7,1.75,False,"Axl,FLT3",False,False,selleckchem_L1300
Acid Red 27,-8.03,,,-8.03,535.5,216.5,2.83,2.75,False,Others,False,False,selleckchem_L1300
Gefitinib hydrochloride,-8.03,,,-8.03,446.9,68.7,4.28,3.86,True,EGFR,False,False,selleckchem_L1300
Flumethasone,-8.03,,,-8.03,410.5,94.8,1.84,3.97,False,Glucocorticoid Receptor,False,False,selleckchem_L1300
Terfenadine,-8.03,,,-8.03,471.7,43.7,6.45,2.55,False,"Calcium Channel,Caspase,Histamine Receptor,NCX,Potassium Channel",False,False,selleckchem_L1300
Nicardipine,-8.03,,,-8.03,479.5,111.0,3.68,2.91,False,Calcium Channel,False,False,selleckchem_L1300
Chlorotetracycline,-8.02,,,-8.02,478.9,181.6,0.44,1.73,False,Anti-infection,False,False,selleckchem_L1300
Oxacillin sodium monohydrate,-7.52,,,-8.02,400.4,115.6,0.56,4.04,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Bendroflumethiazide,-8.02,,,-8.02,421.4,118.4,1.63,2.67,False,Others,False,False,selleckchem_L1300
Pralatrexate (NSC 754230),-8.02,,,-8.02,477.5,207.3,0.98,1.74,False,"Apoptosis related,DHFR",False,False,selleckchem_L1300
Salvianolic acid B,-8.02,,,-8.02,718.6,278.0,3.33,1.25,False,Sirtuin,False,False,selleckchem_L1300
Homatropine Bromide,-7.52,,,-8.02,275.3,49.8,1.89,5.75,True,AChR,False,False,selleckchem_L1300
Darolutamide (ODM-201),-8.02,,,-8.02,398.9,119.6,2.67,2.85,False,Androgen Receptor,False,False,selleckchem_L1300
Dobutamine HCl,-7.51,,,-8.01,301.4,72.7,2.96,4.5,False,Adrenergic Receptor,False,False,selleckchem_L1300
Anisodamine Hydrobromide,-7.51,,,-8.01,305.4,70.0,0.9,5.25,True,"AChR,Adrenergic Receptor,Anti-infection,Immunology & Inflammation related",False,False,selleckchem_L1300
Opicapone,-8.01,,,-8.01,413.2,149.5,3.28,2.97,False,Others,False,False,selleckchem_L1300
Taurochenodeoxycholic acid,-8.01,,,-8.01,499.7,123.9,3.4,1.21,False,"Caspase,TNF-alpha",False,False,selleckchem_L1300
Ceftaroline Fosamil,-8.01,,,-8.01,685.7,220.4,1.22,1.5,False,Anti-infection,False,False,selleckchem_L1300
Forsythin,-8.01,,,-8.01,534.6,145.5,0.97,1.5,False,PDE,False,False,selleckchem_L1300
Cyclothiazide,-8.01,,,-8.01,389.9,118.4,1.23,3.01,False,GABA Receptor,False,False,selleckchem_L1300
Tretinoin (NSC 122758),-7.51,,,-8.01,300.4,37.3,5.6,4.05,True,Retinoid Receptor,False,False,selleckchem_L1300
Clofoctol,-8.01,,,-8.01,365.3,20.2,7.0,2.71,True,Others,False,False,selleckchem_L1300
Rhynchophylline,-7.5,,,-8.0,384.5,67.9,2.7,5.49,True,Calcium Channel,False,False,selleckchem_L1300
Voriconazole (UK-109496),-7.5,,,-8.0,349.3,76.7,2.18,5.75,True,"Fungal,P450 (e.g. CYP17)",False,False,selleckchem_L1300
Palovarotene,-8.0,,,-8.0,414.5,55.1,6.15,3.67,True,Retinoid Receptor,False,False,selleckchem_L1300
Tosufloxacin p-Toluenesulfonate Hydrate,-7.5,,,-8.0,404.3,101.5,2.04,4.2,False,Antibiotics,False,False,selleckchem_L1300
Lithocholic acid,-8.0,,,-8.0,376.6,57.5,5.51,3.57,True,FXR,False,False,selleckchem_L1300
Griseofulvin,-7.49,,,-7.99,352.8,71.1,2.81,6.0,True,Microtubule Associated,False,False,selleckchem_L1300
Nateglinide,-7.49,,,-7.99,317.4,66.4,3.26,5.05,True,Potassium Channel,False,False,selleckchem_L1300
Cobicistat (GS-9350),-7.99,,,-7.99,776.0,138.0,6.0,0.25,False,P450 (e.g. CYP17),False,False,selleckchem_L1300
Alfacalcidol,-7.99,,,-7.99,400.6,40.5,6.59,3.31,True,Vitamin,False,False,selleckchem_L1300
Deoxycholic acid,-7.99,,,-7.99,392.6,77.8,4.48,3.29,False,GPCR19,False,False,selleckchem_L1300
Tropisetron HCl,-7.49,,,-7.99,284.4,41.9,2.65,6.0,True,5-HT Receptor,False,False,selleckchem_L1300
Berberine chloride (NSC 646666),-7.49,,,-7.99,336.4,40.8,3.1,5.93,True,"Anti-infection,Apoptosis related,Autophagy,Bcl-2,Caspase,IAP,JNK,p38 MAPK,P450 (e.g. CYP17),PARP,ROS,Topoisomerase",False,False,selleckchem_L1300
Seratrodast(AA-2414),-7.49,,,-7.99,354.4,71.4,4.61,4.54,True,Prostaglandin Receptor,False,False,selleckchem_L1300
Argatroban (MCI-9038),-7.99,,,-7.99,508.6,177.7,0.91,1.5,False,Thrombin,False,False,selleckchem_L1300
Mirodenafil Dihydrochloride,-7.99,,,-7.99,531.7,120.8,2.45,2.25,False,PDE,False,False,selleckchem_L1300
Chlorhexidine,-7.99,,,-7.99,505.5,167.6,4.18,0.62,False,Anti-infection,False,False,selleckchem_L1300
Quinapril HCl,-7.49,,,-7.99,438.5,95.9,2.57,4.11,False,RAAS,False,False,selleckchem_L1300
Boldine,-7.49,,,-7.99,327.4,62.2,2.87,5.25,True,Adrenergic Receptor,False,False,selleckchem_L1300
Enrofloxacin,-7.48,,,-7.98,359.4,65.8,2.32,5.75,True,Antibiotics,False,False,selleckchem_L1300
Mycophenolate mofetil (RS-61443),-7.48,,,-7.98,433.5,94.5,2.52,4.74,False,"Apoptosis related,Dehydrogenase",False,False,selleckchem_L1300
Difelikefalin,-7.98,,,-7.98,679.9,223.0,0.83,1.5,False,Opioid Receptor,False,False,selleckchem_L1300
Buspirone HCl,-7.48,,,-7.98,385.5,69.6,2.09,5.73,True,5-HT Receptor,False,False,selleckchem_L1300
Nirogacestat (PF-03084014),-7.98,,,-7.98,489.7,71.0,4.79,2.02,False,"Apoptosis related,Secretase",False,False,selleckchem_L1300
Deucravacitinib (BMS-986165),-7.98,,,-7.98,425.5,136.0,1.73,2.55,False,"IFN,Interleukins,JAK",False,False,selleckchem_L1300
Chlorhexidine?2HCl,-7.98,,,-7.98,505.5,167.6,4.18,0.62,False,Anti-infection,False,False,selleckchem_L1300
Bendazac,-7.47,,,-7.97,282.3,64.3,2.55,5.75,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Cefadroxil hydrate,-7.97,,,-7.97,363.4,133.0,0.15,2.96,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Apatinib (YN968D1)?mesylate,-7.97,,,-7.97,397.5,90.7,4.68,3.56,False,VEGFR,False,False,selleckchem_L1300
9-Aminoacridine,-7.47,,,-7.97,194.2,38.9,2.97,5.67,True,Anti-infection,False,False,selleckchem_L1300
Naringin Dihydrochalcone,-7.97,,,-7.97,582.6,236.1,-1.35,1.5,False,P450 (e.g. CYP17),False,False,selleckchem_L1300
Methotrexate (CL-14377),-7.97,,,-7.97,454.4,210.5,0.27,1.99,False,"ADC Cytotoxin,DHFR",False,False,selleckchem_L1300
Puerarin,-7.97,,,-7.97,432.4,170.0,0.05,2.22,False,5-HT Receptor,False,False,selleckchem_L1300
Letrozole (CGS 20267),-7.46,,,-7.96,285.3,78.3,2.66,6.0,True,"Aromatase,Autophagy",False,False,selleckchem_L1300
Flecainide,-7.46,,,-7.96,414.3,59.6,3.44,4.34,True,Others,False,False,selleckchem_L1300
Afloqualone,-7.46,,,-7.96,283.3,60.9,2.75,5.75,True,GABA Receptor,False,False,selleckchem_L1300
Atazanavir (BMS-232632) Sulfate,-7.96,,,-7.96,704.9,171.2,4.21,0.59,False,HIV Protease,False,False,selleckchem_L1300
Folic acid,-7.96,,,-7.96,441.4,213.3,-0.04,2.13,False,Vitamin,False,False,selleckchem_L1300
Marbofloxacin,-7.46,,,-7.96,362.4,78.2,0.51,5.72,True,Topoisomerase,False,False,selleckchem_L1300
Benidipine HCl,-7.95,,,-7.95,505.6,111.0,4.21,2.29,False,Calcium Channel,False,False,selleckchem_L1300
Isotretinoin,-7.45,,,-7.95,300.4,37.3,5.6,4.05,True,Hydroxylase,False,False,selleckchem_L1300
Sodium cholate,-7.95,,,-7.95,407.6,100.8,2.11,3.7,False,Others,False,False,selleckchem_L1300
Fenbendazole,-7.45,,,-7.95,299.4,67.0,3.89,4.58,True,Parasite,False,False,selleckchem_L1300
Diquafosol Tetrasodium,-7.95,,,-7.95,786.3,415.8,-6.72,1.5,False,P2 Receptor,False,False,selleckchem_L1300
Repotrectinib (TPX-0005),-7.245,-6.829,-5.707,-7.945,355.4,80.5,2.55,5.25,False,"ALK,ROS1,Src,Trk receptor",True,False,selleckchem_L1300
Simvastatin (MK 733),-7.94,,,-7.94,418.6,72.8,4.59,3.93,True,"Apoptosis related,Autophagy,Ferroptosis,HMG-CoA Reductase,Mitophagy",False,False,selleckchem_L1300
Trazodone,-7.44,,,-7.94,371.9,45.8,2.36,5.87,True,5-HT Receptor,False,False,selleckchem_L1300
Oxfendazole,-7.44,,,-7.94,315.4,84.1,2.91,5.25,False,Parasite,False,False,selleckchem_L1300
Antazoline Phosphate,-7.44,,,-7.94,265.4,27.6,2.69,4.82,True,Histamine Receptor,False,False,selleckchem_L1300
Pranoprofen,-7.44,,,-7.94,255.3,59.4,2.97,5.75,True,"COX,PGES",False,False,selleckchem_L1300
Nicardipine HCl,-7.94,,,-7.94,479.5,111.0,3.68,2.91,False,"ADC Cytotoxin,Calcium Channel",False,False,selleckchem_L1300
Quercetin (NSC 9221),-7.94,,,-7.94,302.2,131.4,1.99,3.0,False,"Apoptosis related,Autophagy,Mitophagy,PI3K,PKC,Sirtuin,Src",False,False,selleckchem_L1300
Phenindione,-7.44,,,-7.94,222.2,34.1,2.85,5.56,True,Vitamin,False,False,selleckchem_L1300
Penicillin G Sodium,-7.43,,,-7.93,333.4,89.5,-0.47,5.75,False,"Antibiotics,Antibiotics for Mammalian Cell Culture,Antibiotics for Plant Cell Culture",False,False,selleckchem_L1300
Flumazenil (RO 15-1788),-7.43,,,-7.93,303.3,64.4,1.77,6.0,True,GABA Receptor,False,False,selleckchem_L1300
Vismodegib (GDC-0449),-7.93,,,-7.93,421.3,76.1,4.71,3.81,True,Hedgehog/Smoothened,False,False,selleckchem_L1300
Olprinone,-7.43,,,-7.93,250.3,74.0,1.87,5.75,True,PDE,False,False,selleckchem_L1300
Esaxerenone (CS-3150),-7.93,,,-7.93,466.5,88.4,4.13,3.26,False,Mineralocorticoid Receptor,False,False,selleckchem_L1300
Quercetin Dihydrate,-7.93,,,-7.93,302.2,131.4,1.99,3.0,False,"PI3K,Sirtuin",False,False,selleckchem_L1300
Estradiol dipropionate,-7.43,,,-7.93,384.5,52.6,5.18,4.24,True,Estrogen/progestogen Receptor,False,False,selleckchem_L1300
Elvitegravir (JTK-303),-7.93,,,-7.93,447.9,88.8,4.28,3.35,False,Integrase,False,False,selleckchem_L1300
Mefenamic Acid,-7.43,,,-7.93,241.3,49.3,3.75,4.69,True,COX,False,False,selleckchem_L1300
Ecabet sodium,-7.42,,,-7.92,379.5,94.5,3.81,4.71,False,ROS,False,False,selleckchem_L1300
L-5-Methyltetrahydrofolate calcium,-7.92,,,-7.92,457.4,208.4,-2.93,1.96,False,Others,False,False,selleckchem_L1300
Equol,-7.42,,,-7.92,242.3,49.7,2.82,5.25,True,Estrogen/progestogen Receptor,False,False,selleckchem_L1300
Oleuropein,-7.92,,,-7.92,540.5,201.7,-0.63,1.5,False,"Anti-infection,Apoptosis related,Aromatase,PPAR",False,False,selleckchem_L1300
Clobetasone butyrate,-7.92,,,-7.92,479.0,77.5,4.7,3.45,False,Others,False,False,selleckchem_L1300
Betamethasone Valerate,-7.92,,,-7.92,476.6,100.9,3.64,2.98,False,Glucocorticoid Receptor,False,False,selleckchem_L1300
Bedaquiline fumarate,-7.92,,,-7.92,555.5,45.6,7.13,2.75,False,Bacterial,False,False,selleckchem_L1300
Etodolac,-7.42,,,-7.92,287.4,62.3,3.38,4.96,True,COX,False,False,selleckchem_L1300
Chenodeoxycholic Acid,-7.92,,,-7.92,392.6,77.8,4.48,3.29,False,FXR,False,False,selleckchem_L1300
AP26113-analog (ALK-IN-1),-7.91,,,-7.91,529.0,82.6,5.4,2.25,False,"ALK,EGFR",False,False,selleckchem_L1300
Vonoprazan Fumarate (TAK-438),-7.41,,,-7.91,345.4,64.0,2.65,5.75,True,Potassium Channel,False,False,selleckchem_L1300
Acitretin,-7.4,,,-7.9,326.4,46.5,5.17,4.25,True,Retinoid Receptor,False,False,selleckchem_L1300
Pimethixene maleate,-7.9,,,-7.9,293.4,3.2,4.68,3.24,True,"5-HT Receptor,AChR,Adrenergic Receptor,Dopamine Receptor,Histamine Receptor",False,False,selleckchem_L1300
Benzylpenicillin potassium,-7.4,,,-7.9,333.4,89.5,-0.47,5.75,False,Antibiotics,False,False,selleckchem_L1300
Methscopolamine,-7.4,,,-7.9,318.4,59.1,1.06,5.75,True,AChR,False,False,selleckchem_L1300
Difloxacin hydrochloride,-7.4,,,-7.9,399.4,65.8,2.72,5.33,True,Antibiotics,False,False,selleckchem_L1300
Prazosin HCl,-7.4,,,-7.9,383.4,107.0,1.78,4.65,False,Adrenergic Receptor,False,False,selleckchem_L1300
Homosalate,-7.4,,,-7.9,262.3,46.5,3.76,5.18,True,"Akt,PI3K",False,False,selleckchem_L1300
Fluvastatin (XU-62-320) Sodium,-7.39,,,-7.89,410.5,85.5,3.29,4.49,False,HMG-CoA Reductase,False,False,selleckchem_L1300
Minaprine dihydrochloride,-7.39,,,-7.89,298.4,50.3,2.2,5.75,True,MAO,False,False,selleckchem_L1300
Lercanidipine hydrochloride,-7.89,,,-7.89,611.7,111.0,6.48,1.7,False,Calcium Channel,False,False,selleckchem_L1300
Lansoprazole,-7.39,,,-7.89,369.4,67.9,3.52,5.26,True,"ATPase,Proton Pump",False,False,selleckchem_L1300
Imiquimod (R-837),-7.39,,,-7.89,240.3,56.7,2.82,5.75,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Dantrolene sodium,-7.39,,,-7.89,313.2,124.4,0.75,4.5,False,"ADC Cytotoxin,Calcium Channel",False,False,selleckchem_L1300
Phenytoin Sodium,-7.39,,,-7.89,251.3,64.5,0.78,5.75,True,Sodium Channel,False,False,selleckchem_L1300
Afatinib (BIBW2992) Dimaleate,-7.89,,,-7.89,485.9,88.6,4.39,2.86,False,"Autophagy,EGFR,HER2",False,False,selleckchem_L1300
Quetiapine,-7.39,,,-7.89,383.5,48.3,2.86,5.5,True,"5-HT Receptor,Dopamine Receptor",False,False,selleckchem_L1300
Prochlorperazine dimaleate salt,-7.89,,,-7.89,374.0,9.7,4.58,3.17,True,Dopamine Receptor,False,False,selleckchem_L1300
Lynestrenol,-7.89,,,-7.89,284.4,20.2,4.31,3.28,True,Estrogen/progestogen Receptor,False,False,selleckchem_L1300
Taxifolin (Dihydroquercetin),-7.89,,,-7.89,304.3,127.5,1.19,3.0,False,VEGFR,False,False,selleckchem_L1300
Celecoxib?(SC 58635),-7.38,,,-7.88,381.4,78.0,3.51,5.14,True,COX,False,False,selleckchem_L1300
Ozanimod (RPC1063),-7.88,,,-7.88,404.5,104.2,3.63,3.59,False,S1P Receptor,False,False,selleckchem_L1300
Enarodustat (JTZ-951),-7.88,,,-7.88,340.3,116.8,1.03,3.41,False,HIF,False,False,selleckchem_L1300
Eprosartan Mesylate,-7.88,,,-7.88,424.5,92.4,4.74,3.13,False,Angiotensin Receptor,False,False,selleckchem_L1300
Palbociclib (PD-0332991) HCl,-7.88,,,-7.88,447.5,105.0,2.97,3.56,False,CDK,False,False,selleckchem_L1300
